apply_time_rl,climate_pressure,climate_temperature,cmc_0_0_0_2_grad,cmc_0_0_0_2_interpolated,cmc_0_0_0_2_next,cmc_0_0_6_2,cmc_0_0_7_2,cmc_0_6_1_0,cmc_available,cmc_horizon_h,cmc_precipitations,cmc_timedelta_s,fact_latitude,fact_longitude,fact_station_id,fact_temperature,fact_time,gfs_2m_dewpoint,gfs_a_vorticity,gfs_available,gfs_cloudness,gfs_clouds_sea,gfs_horizon_h,gfs_humidity,gfs_precipitable_water,gfs_precipitations,gfs_pressure,gfs_r_velocity,gfs_soil_temperature,gfs_soil_temperature_available,gfs_total_clouds_cover_low,gfs_u_wind,gfs_v_wind,gfs_wind_speed,sun_elevation,weather_datetime,circuit_name,race_datetime
1683475818,761.4941,25.151428,-1.4069214,297.37094,296.43298,291.6947,5.875,32.0,1,24.0,0.0,3600.0,26.0012,-80.2407,19036,24.0,1683510780,16.230677,4.6926634e-05,1,0.855,0.0,18.0,58.7,27.511374,0.020833334,764.11005,0.0074838866,29.237726,1,85.5,-6.3644924,-2.229939,6.743841,-13.080936,2023-05-07 16:10:18,Miami Grand Prix,2023-05-07 19:30:00
1683498021,761.4941,25.151428,-0.8989258,297.53036,296.9311,291.48303,6.25,12.0,1,12.0,0.0,3600.0,26.0012,-80.2407,19036,24.0,1683510780,15.949976,6.0668823e-05,1,0.917,0.0,12.0,58.1,27.381466,0.0,763.94214,0.0085029295,29.227716,1,91.7,-6.1164427,-2.5802197,6.638404,-13.080936,2023-05-07 22:20:21,Miami Grand Prix,2023-05-07 19:30:00
1683475818,761.57666,25.409286,-1.4069214,297.37094,296.43298,291.6947,5.875,32.0,1,24.0,0.0,3600.0,25.907,-80.2784,19855,24.0,1683510780,16.230677,4.6926634e-05,1,0.855,0.0,18.0,58.7,27.511374,0.020833334,764.11005,0.0074838866,29.237726,1,85.5,-6.3644924,-2.229939,6.743841,-13.093975,2023-05-07 16:10:18,Miami Grand Prix,2023-05-07 19:30:00
1683479109,761.57666,25.409286,-0.8989258,297.53036,296.9311,291.48303,6.25,12.0,1,12.0,0.0,3600.0,25.907,-80.2784,19855,24.0,1683510780,16.230677,4.6926634e-05,1,0.855,0.0,18.0,58.7,27.511374,0.020833334,764.11005,0.0074838866,29.237726,1,85.5,-6.3644924,-2.229939,6.743841,-13.093975,2023-05-07 17:05:09,Miami Grand Prix,2023-05-07 19:30:00
1683487506,761.57666,25.409286,-0.8989258,297.53036,296.9311,291.48303,6.25,12.0,1,12.0,0.0,3600.0,25.907,-80.2784,19855,24.0,1683510780,15.949976,6.0668823e-05,1,0.917,0.0,12.0,58.1,27.381466,0.0,763.94214,0.0085029295,29.227716,1,91.7,-6.1164427,-2.5802197,6.638404,-13.093975,2023-05-07 19:25:06,Miami Grand Prix,2023-05-07 19:30:00
1683401110,761.4941,25.151428,0.45281982,297.46317,297.76505,293.223,4.0,88.0,1,36.0,0.06914997,3600.0,26.0726,-80.1527,18732,24.0,1683510780,16.930658,4.207727e-05,1,0.89100003,0.0,36.0,60.9,31.399437,0.020833334,763.9061,0.006405762,28.84997,1,88.4,-6.8803616,-1.1515796,6.976067,-13.118407,2023-05-06 19:25:10,Miami Grand Prix,2023-05-07 19:30:00
1683454513,761.4941,25.151428,-0.0569458,297.27094,297.23297,292.9447,4.125,24.0,1,24.0,0.58910006,3600.0,26.0726,-80.1527,18732,24.0,1683510780,17.044825,3.8380982e-05,1,0.792,0.0,24.0,59.6,30.880674,0.020833334,763.9555,-0.0116958,30.047724,1,79.2,-6.456245,-2.1996703,6.8206778,-13.118407,2023-05-07 10:15:13,Miami Grand Prix,2023-05-07 19:30:00
1683462306,761.4941,25.151428,-0.0569458,297.27094,297.23297,292.9447,4.125,24.0,1,24.0,0.58910006,3600.0,26.0726,-80.1527,18732,24.0,1683510780,17.044825,3.8380982e-05,1,0.792,0.0,24.0,59.6,30.880674,0.020833334,763.9555,-0.0116958,30.047724,1,79.2,-6.456245,-2.1996703,6.8206778,-13.118407,2023-05-07 12:25:06,Miami Grand Prix,2023-05-07 19:30:00
1683422711,761.43756,25.505714,-0.7471924,298.01318,297.51505,292.473,5.75,64.0,1,36.0,0.00018333395,3600.0,25.7932,-80.2906,19524,25.0,1683510780,18.249964,-4.0219725e-06,1,0.806,0.0,30.0,64.7,32.32605,0.0625,763.7287,-0.079725094,29.967707,1,80.6,-8.181777,-2.0033057,8.423462,-13.136293,2023-05-07 01:25:11,Miami Grand Prix,2023-05-07 19:30:00
1683479109,761.43756,25.505714,-0.9489441,297.91373,297.2811,291.73303,6.375,12.0,1,12.0,8.333319e-06,3600.0,25.7932,-80.2906,19524,25.0,1683510780,17.730677,1.29266355e-05,1,0.786,0.0,18.0,65.3,28.949774,0.020833334,764.05005,0.043483887,29.797724,1,78.6,-7.1144924,-2.789939,7.6419735,-13.136293,2023-05-07 17:05:09,Miami Grand Prix,2023-05-07 19:30:00
1683504310,761.43756,25.505714,-0.9489441,297.91373,297.2811,291.73303,6.375,12.0,1,12.0,8.333319e-06,3600.0,25.7932,-80.2906,19524,25.0,1683510780,16.949976,2.1668824e-05,1,0.78400004,0.0,12.0,61.8,28.434267,0.0,763.89417,0.03250293,29.807703,1,78.4,-6.816443,-2.9902198,7.4434743,-13.136293,2023-05-08 00:05:10,Miami Grand Prix,2023-05-07 19:30:00
1683422711,761.4941,25.151428,0.45281982,297.6141,297.76505,293.223,4.0,88.0,1,36.0,0.06914997,7200.0,26.0726,-80.1527,18732,24.0,1683514380,17.249964,3.2978027e-05,1,0.816,0.0,30.0,60.8,31.106852,0.041666668,763.8007,-0.0527251,29.797724,1,81.6,-7.1717772,-1.3233056,7.292841,-24.569735,2023-05-07 01:25:11,Miami Grand Prix,2023-05-07 19:30:00
1683411019,761.43756,25.505714,-0.7471924,297.7641,297.51505,292.473,5.75,64.0,1,36.0,0.00018333395,7200.0,25.7932,-80.2906,19524,25.0,1683514380,17.930658,3.7077272e-05,1,0.852,0.0,36.0,64.6,32.08584,0.020833334,763.81006,0.0004057617,29.649988,1,84.4,-7.9503613,-2.0115795,8.200896,-24.635292,2023-05-06 22:10:19,Miami Grand Prix,2023-05-07 19:30:00
1683444633,761.43756,25.505714,-1.0569153,297.63528,297.283,291.6947,6.375,8.0,1,24.0,0.0,7200.0,25.7932,-80.2906,19524,25.0,1683514380,18.14483,3.3809815e-06,1,0.71199995,0.0,24.0,64.2,32.183075,0.0625,763.8355,-0.0206958,30.357721,1,71.2,-7.516245,-2.8096704,8.024225,-24.635292,2023-05-07 07:30:33,Miami Grand Prix,2023-05-07 19:30:00
1683464109,761.57666,25.409286,-1.4069214,296.90195,296.43298,291.6947,5.875,32.0,1,24.0,0.0,7200.0,25.907,-80.2784,19855,24.0,1683514380,16.230677,4.6926634e-05,1,0.855,0.0,18.0,58.7,27.511374,0.020833334,764.11005,0.0074838866,29.237726,1,85.5,-6.3644924,-2.229939,6.743841,-24.576868,2023-05-07 12:55:09,Miami Grand Prix,2023-05-07 19:30:00
1683475818,761.57666,25.409286,-1.4069214,296.90195,296.43298,291.6947,5.875,32.0,1,24.0,0.0,7200.0,25.907,-80.2784,19855,24.0,1683514380,16.230677,4.6926634e-05,1,0.855,0.0,18.0,58.7,27.511374,0.020833334,764.11005,0.0074838866,29.237726,1,85.5,-6.3644924,-2.229939,6.743841,-24.576868,2023-05-07 16:10:18,Miami Grand Prix,2023-05-07 19:30:00
1683479109,761.4941,25.151428,-0.8989258,297.23074,296.9311,291.48303,6.25,12.0,1,12.0,0.0,7200.0,26.0012,-80.2407,19036,24.0,1683514380,16.230677,4.6926634e-05,1,0.855,0.0,18.0,58.7,27.511374,0.020833334,764.11005,0.0074838866,29.237726,1,85.5,-6.3644924,-2.229939,6.743841,-24.548416,2023-05-07 17:05:09,Miami Grand Prix,2023-05-07 19:30:00
1683411019,761.4941,25.151428,-0.42764282,297.26505,296.8374,292.23383,4.875,44.0,1,39.0,0.0,0.0,26.0012,-80.2407,19036,24.0,1683517980,16.450006,3.0696167e-05,1,0.905,0.0,39.0,61.5,27.7465,0.020833334,764.7091,-0.01679541,27.117731,1,90.5,-6.427808,-1.458584,6.59122,-34.559025,2023-05-06 22:10:19,Miami Grand Prix,2023-05-07 19:30:00
1683422711,761.4941,25.151428,-0.42764282,297.26505,296.8374,292.23383,4.875,44.0,1,39.0,0.0,0.0,26.0012,-80.2407,19036,24.0,1683517980,17.149988,2.7121581e-05,1,0.82699996,0.0,33.0,63.9,28.486261,0.0,764.5494,-0.05862158,27.487726,1,82.7,-6.317943,-1.1649708,6.4244504,-34.559025,2023-05-07 01:25:11,Miami Grand Prix,2023-05-07 19:30:00
1683411019,761.4941,25.151428,-0.3776245,297.76505,297.38742,292.23383,5.5,32.0,1,39.0,0.0,0.0,26.0726,-80.1527,18732,24.0,1683517980,16.450006,3.0696167e-05,1,0.905,0.0,39.0,61.5,27.7465,0.020833334,764.7091,-0.01679541,27.117731,1,90.5,-6.427808,-1.458584,6.59122,-34.558586,2023-05-06 22:10:19,Miami Grand Prix,2023-05-07 19:30:00
1683444633,761.57666,25.409286,0.09729004,296.43298,296.53027,292.54773,3.625,8.0,1,27.0,0.0,0.0,25.907,-80.2784,19855,23.0,1683517980,16.649988,5.871057e-05,1,0.934,0.0,27.0,61.4,26.988106,0.0,764.4413,0.026103271,27.837702,1,93.4,-6.2766404,-1.7606592,6.518906,-34.606434,2023-05-07 07:30:33,Miami Grand Prix,2023-05-07 19:30:00
1683507016,761.57666,25.409286,-0.60446167,296.9311,296.32663,291.42627,5.25,0.0,1,15.0,0.0,0.0,25.907,-80.2784,19855,23.0,1683517980,15.731562,5.8052246e-05,1,1.0,0.0,9.0,58.4,25.526583,0.0,764.4759,0.11048023,27.659662,1,100.0,-6.4133425,-1.2004883,6.5247326,-34.606434,2023-05-08 00:50:16,Miami Grand Prix,2023-05-07 19:30:00
1683434713,761.43756,25.505714,-0.22763062,297.43918,297.2874,292.73383,4.75,24.0,1,39.0,1.6669432e-05,3600.0,25.7932,-80.2906,19524,24.0,1683521580,18.149988,3.6121583e-05,1,0.919,0.0,33.0,66.9,29.772661,0.020833334,764.4174,-0.05062158,27.847712,1,91.9,-7.447943,-1.8149707,7.665897,-42.338356,2023-05-07 04:45:13,Miami Grand Prix,2023-05-07 19:30:00
1683487506,761.43756,25.505714,-0.40444946,297.14627,296.87665,292.17627,4.875,0.0,1,15.0,0.0,3600.0,25.7932,-80.2906,19524,24.0,1683521580,16.749964,3.8028564e-05,1,0.931,0.0,15.0,63.4,25.656013,0.020833334,764.6672,0.10291675,27.749659,1,93.1,-6.7509375,-2.5032349,7.2000933,-42.338356,2023-05-07 19:25:06,Miami Grand Prix,2023-05-07 19:30:00
1683479109,761.4941,25.151428,-0.5544739,297.59628,297.22662,291.67627,6.0,0.0,1,15.0,0.0,3600.0,26.0726,-80.1527,18732,23.0,1683521580,16.049982,5.3439453e-05,1,0.96900004,0.0,21.0,60.3,25.305086,0.0,764.66235,0.04829468,27.237726,1,96.9,-5.9372463,-1.1324487,6.044281,-42.143353,2023-05-07 17:05:09,Miami Grand Prix,2023-05-07 19:30:00
1683498021,761.4941,25.151428,-0.5544739,297.59628,297.22662,291.67627,6.0,0.0,1,15.0,0.0,3600.0,26.0726,-80.1527,18732,23.0,1683521580,15.149988,4.4028566e-05,1,1.0,0.0,15.0,56.4,24.169613,0.0,764.65515,0.11191675,27.309656,1,100.0,-6.2809377,-0.6032349,6.3098392,-42.143353,2023-05-07 22:20:21,Miami Grand Prix,2023-05-07 19:30:00
1683498021,761.57666,25.409286,-0.60446167,296.7296,296.32663,291.42627,5.25,0.0,1,15.0,0.0,3600.0,25.907,-80.2784,19855,23.0,1683521580,15.149988,4.4028566e-05,1,1.0,0.0,15.0,56.4,24.169613,0.0,764.65515,0.11191675,27.309656,1,100.0,-6.2809377,-0.6032349,6.3098392,-42.24145,2023-05-07 22:20:21,Miami Grand Prix,2023-05-07 19:30:00
1683399021,761.4941,25.151428,-0.42764282,296.97995,296.8374,292.23383,4.875,44.0,1,39.0,0.0,7200.0,26.0012,-80.2407,19036,23.0,1683525180,16.450006,3.0696167e-05,1,0.905,0.0,39.0,61.5,27.7465,0.020833334,764.7091,-0.01679541,27.117731,1,90.5,-6.427808,-1.458584,6.59122,-46.111217,2023-05-06 18:50:21,Miami Grand Prix,2023-05-07 19:30:00
1683434713,761.4941,25.151428,-0.42764282,296.97995,296.8374,292.23383,4.875,44.0,1,39.0,0.0,7200.0,26.0012,-80.2407,19036,23.0,1683525180,17.149988,2.7121581e-05,1,0.82699996,0.0,33.0,63.9,28.486261,0.0,764.5494,-0.05862158,27.487726,1,82.7,-6.317943,-1.1649708,6.4244504,-46.111217,2023-05-07 04:45:13,Miami Grand Prix,2023-05-07 19:30:00
1683475818,761.4941,25.151428,0.09729004,296.49783,296.53027,292.54773,3.625,8.0,1,27.0,0.0,7200.0,26.0012,-80.2407,19036,23.0,1683525180,16.049982,5.3439453e-05,1,0.96900004,0.0,21.0,60.3,25.305086,0.0,764.66235,0.04829468,27.237726,1,96.9,-5.9372463,-1.1324487,6.044281,-46.111217,2023-05-07 16:10:18,Miami Grand Prix,2023-05-07 19:30:00
1683505219,761.4941,25.151428,-0.60446167,296.5281,296.32663,291.42627,5.25,0.0,1,15.0,0.0,7200.0,26.0012,-80.2407,19036,23.0,1683525180,15.149988,4.4028566e-05,1,1.0,0.0,15.0,56.4,24.169613,0.0,764.65515,0.11191675,27.309656,1,100.0,-6.2809377,-0.6032349,6.3098392,-46.111217,2023-05-08 00:20:19,Miami Grand Prix,2023-05-07 19:30:00
1683434713,761.43756,25.505714,-0.22763062,297.36328,297.2874,292.73383,4.75,24.0,1,39.0,1.6669432e-05,7200.0,25.7932,-80.2906,19524,24.0,1683525180,18.149988,3.6121583e-05,1,0.919,0.0,33.0,66.9,29.772661,0.020833334,764.4174,-0.05062158,27.847712,1,91.9,-7.447943,-1.8149707,7.665897,-46.311874,2023-05-07 04:45:13,Miami Grand Prix,2023-05-07 19:30:00
1683498021,761.43756,25.505714,-0.40444946,297.01147,296.87665,292.17627,4.875,0.0,1,15.0,0.0,7200.0,25.7932,-80.2906,19524,24.0,1683525180,16.749964,3.8028564e-05,1,0.931,0.0,15.0,63.4,25.656013,0.020833334,764.6672,0.10291675,27.749659,1,93.1,-6.7509375,-2.5032349,7.2000933,-46.311874,2023-05-07 22:20:21,Miami Grand Prix,2023-05-07 19:30:00
1683411019,761.57666,25.409286,-0.42764282,296.97995,296.8374,292.23383,4.875,44.0,1,39.0,0.0,7200.0,25.907,-80.2784,19855,23.0,1683525180,16.450006,3.0696167e-05,1,0.905,0.0,39.0,61.5,27.7465,0.020833334,764.7091,-0.01679541,27.117731,1,90.5,-6.427808,-1.458584,6.59122,-46.20039,2023-05-06 22:10:19,Miami Grand Prix,2023-05-07 19:30:00
1683454513,761.57666,25.409286,0.09729004,296.49783,296.53027,292.54773,3.625,8.0,1,27.0,0.0,7200.0,25.907,-80.2784,19855,23.0,1683525180,16.649988,5.871057e-05,1,0.934,0.0,27.0,61.4,26.988106,0.0,764.4413,0.026103271,27.837702,1,93.4,-6.2766404,-1.7606592,6.518906,-46.20039,2023-05-07 10:15:13,Miami Grand Prix,2023-05-07 19:30:00
1683479109,761.57666,25.409286,-0.60446167,296.5281,296.32663,291.42627,5.25,0.0,1,15.0,0.0,7200.0,25.907,-80.2784,19855,23.0,1683525180,16.049982,5.3439453e-05,1,0.96900004,0.0,21.0,60.3,25.305086,0.0,764.66235,0.04829468,27.237726,1,96.9,-5.9372463,-1.1324487,6.044281,-46.20039,2023-05-07 17:05:09,Miami Grand Prix,2023-05-07 19:30:00
1683462306,761.4941,25.151428,-0.45269775,296.93118,296.78027,293.04773,4.0,12.0,1,27.0,8.265178e-06,7200.0,26.0726,-80.1527,18732,23.0,1683525180,16.049982,5.3439453e-05,1,0.96900004,0.0,21.0,60.3,25.305086,0.0,764.66235,0.04829468,27.237726,1,96.9,-5.9372463,-1.1324487,6.044281,-46.050217,2023-05-07 12:25:06,Miami Grand Prix,2023-05-07 19:30:00
1683487506,762.1226,23.005,-0.65356445,296.87665,296.22308,291.925,4.75,0.0,1,18.0,0.0,0.0,25.7932,-80.2906,19524,24.0,1683528780,15.85,4.9650145e-05,1,0.753,0.0,18.0,59.5,22.170843,0.0,762.83905,-0.108152345,26.369349,1,75.3,-5.9507384,-0.86863035,6.0138016,-45.6,2023-05-07 19:25:06,Miami Grand Prix,2023-05-07 19:30:00
1683411019,762.1226,23.005,-0.6271057,297.2874,296.6603,291.82663,5.375,0.0,1,42.0,0.0,0.0,25.7932,-80.2906,19524,24.0,1683528780,17.149988,4.4818236e-05,1,0.977,0.0,42.0,65.6,26.952417,0.020833334,763.4737,0.013211425,26.659021,1,97.1,-6.37526,-1.534563,6.5573487,-45.6,2023-05-06 22:10:19,Miami Grand Prix,2023-05-07 19:30:00
1683487506,762.0599,23.364286,-0.60354614,297.22662,296.62308,291.425,5.625,0.0,1,18.0,0.0,0.0,26.0726,-80.1527,18732,23.0,1683528780,14.9500065,5.865015e-05,1,0.56200004,0.0,18.0,57.7,21.663643,0.0,762.98303,-0.032152344,25.769342,1,56.2,-5.0607386,-1.1286304,5.1850634,-45.299522,2023-05-07 19:25:06,Miami Grand Prix,2023-05-07 19:30:00
1683438910,762.0599,23.364286,-0.56207275,296.53027,295.9682,292.54074,3.875,0.0,1,30.0,0.0,0.0,26.0012,-80.2407,19036,23.0,1683528780,16.35,3.7738526e-05,1,0.536,0.0,36.0,62.7,25.483868,0.0,763.30194,-0.031008301,26.06933,1,53.6,-5.5177345,-1.476997,5.7119975,-45.38725,2023-05-07 05:55:10,Miami Grand Prix,2023-05-07 19:30:00
1683519619,762.0599,23.364286,-1.1035461,296.32663,295.22308,291.175,5.0,0.0,1,18.0,0.0,0.0,26.0012,-80.2407,19036,23.0,1683528780,15.249994,4.8806764e-05,1,0.682,0.0,12.0,58.3,22.292143,0.0,762.9038,0.027702881,26.169336,1,68.2,-5.496748,-0.5957446,5.5289373,-45.38725,2023-05-08 04:20:19,Miami Grand Prix,2023-05-07 19:30:00
1683505219,762.1226,23.005,-0.65356445,296.65878,296.22308,291.925,4.75,0.0,1,18.0,0.0,3600.0,25.7932,-80.2906,19524,24.0,1683532380,15.85,4.9650145e-05,1,0.753,0.0,18.0,59.5,22.170843,0.0,762.83905,-0.108152345,26.369349,1,75.3,-5.9507384,-0.86863035,6.0138016,-40.40477,2023-05-08 00:20:19,Miami Grand Prix,2023-05-07 19:30:00
1683434713,762.0599,23.364286,-0.6271057,297.17838,296.7603,291.57663,5.625,0.0,1,42.0,0.0,3600.0,26.0726,-80.1527,18732,23.0,1683532380,16.35,3.7738526e-05,1,0.536,0.0,36.0,62.7,25.483868,0.0,763.30194,-0.031008301,26.06933,1,53.6,-5.5177345,-1.476997,5.7119975,-40.10179,2023-05-07 04:45:13,Miami Grand Prix,2023-05-07 19:30:00
1683418820,762.0599,23.364286,-1.0270996,296.49503,295.8103,291.32663,5.375,0.0,1,42.0,0.0,3600.0,26.0012,-80.2407,19036,22.0,1683532380,16.35,3.3818236e-05,1,0.95199996,0.0,42.0,63.6,25.414816,0.041666668,763.50977,0.042211425,26.159021,1,95.2,-5.91526,-1.154563,6.0268826,-40.204006,2023-05-07 00:20:20,Miami Grand Prix,2023-05-07 19:30:00
1683498021,762.0599,23.364286,-1.1035461,295.95877,295.22308,291.175,5.0,0.0,1,18.0,0.0,3600.0,26.0012,-80.2407,19036,22.0,1683532380,14.9500065,5.865015e-05,1,0.56200004,0.0,18.0,57.7,21.663643,0.0,762.98303,-0.032152344,25.769342,1,56.2,-5.0607386,-1.1286304,5.1850634,-40.204006,2023-05-07 22:20:21,Miami Grand Prix,2023-05-07 19:30:00
1683462306,762.1465,23.693571,-0.56207275,296.34293,295.9682,292.54074,3.875,0.0,1,30.0,0.0,3600.0,25.907,-80.2784,19855,22.0,1683532380,14.696131,3.335913e-05,1,0.77800006,0.0,24.0,56.1,22.91121,0.0,763.05145,-0.015741698,25.974787,1,77.8,-5.544418,-0.6841186,5.586465,-40.30203,2023-05-07 12:25:06,Miami Grand Prix,2023-05-07 19:30:00
1683505219,762.0599,23.364286,-0.60354614,297.02545,296.62308,291.425,5.625,0.0,1,18.0,0.0,3600.0,26.0726,-80.1527,18732,23.0,1683532380,14.9500065,5.865015e-05,1,0.56200004,0.0,18.0,57.7,21.663643,0.0,762.98303,-0.032152344,25.769342,1,56.2,-5.0607386,-1.1286304,5.1850634,-40.10179,2023-05-08 00:20:19,Miami Grand Prix,2023-05-07 19:30:00
1683498021,762.0599,23.364286,-1.1035461,295.59094,295.22308,291.175,5.0,0.0,1,18.0,0.0,7200.0,26.0012,-80.2407,19036,22.0,1683535980,14.9500065,5.865015e-05,1,0.56200004,0.0,18.0,57.7,21.663643,0.0,762.98303,-0.032152344,25.769342,1,56.2,-5.0607386,-1.1286304,5.1850634,-31.744547,2023-05-07 22:20:21,Miami Grand Prix,2023-05-07 19:30:00
1683521710,762.0599,23.364286,-0.60876465,295.571,295.3681,290.23083,5.5,0.0,1,6.0,0.0,7200.0,26.0012,-80.2407,19036,22.0,1683535980,15.249994,4.8806764e-05,1,0.682,0.0,12.0,58.3,22.292143,0.0,762.9038,0.027702881,26.169336,1,68.2,-5.496748,-0.5957446,5.5289373,-31.744547,2023-05-08 04:55:10,Miami Grand Prix,2023-05-07 19:30:00
1683531918,762.0599,23.364286,-0.45880127,296.721,296.56808,290.73083,6.0,0.0,1,6.0,0.0,7200.0,26.0726,-80.1527,18732,23.0,1683535980,15.239222,7.287805e-05,1,0.69699997,0.0,6.0,57.0,22.932014,0.0,762.75696,0.0070698243,26.369349,1,69.7,-5.2820873,-0.954082,5.367562,-31.638084,2023-05-08 07:45:18,Miami Grand Prix,2023-05-07 19:30:00
1683475818,762.1226,23.005,-0.31210327,296.97223,296.8682,292.79074,4.25,0.0,1,30.0,0.0,7200.0,25.7932,-80.2906,19524,24.0,1683535980,16.496119,3.535913e-05,1,0.672,0.0,24.0,62.3,23.22641,0.0,762.97943,0.005258301,26.37478,1,67.2,-6.1744175,-1.6441187,6.3895664,-31.921688,2023-05-07 16:10:18,Miami Grand Prix,2023-05-07 19:30:00
1683399021,762.1465,23.693571,1.312439,295.8103,297.12274,291.40686,4.125,0.0,1,45.0,0.0,0.0,25.907,-80.2784,19855,21.0,1683539580,16.35,6.201282e-05,1,1.0059999,0.0,45.0,64.2,23.498493,0.020833334,762.33813,-0.041436523,25.450006,1,93.7,-5.4071264,-0.47082275,5.427586,-21.295256,2023-05-06 18:50:21,Miami Grand Prix,2023-05-07 19:30:00
1683498021,762.1465,23.693571,1.4082642,295.22308,296.63135,291.054,4.0,0.0,1,21.0,0.0,0.0,25.907,-80.2784,19855,21.0,1683539580,15.249994,5.975806e-05,1,0.004,0.0,21.0,60.2,20.297035,0.0,762.30164,-0.062465575,24.950006,1,0.4,-4.6044993,-0.5048657,4.632095,-21.295256,2023-05-07 22:20:21,Miami Grand Prix,2023-05-07 19:30:00
1683505219,762.1465,23.693571,1.4082642,295.22308,296.63135,291.054,4.0,0.0,1,21.0,0.0,0.0,25.907,-80.2784,19855,21.0,1683539580,15.249994,5.975806e-05,1,0.004,0.0,21.0,60.2,20.297035,0.0,762.30164,-0.062465575,24.950006,1,0.4,-4.6044993,-0.5048657,4.632095,-21.295256,2023-05-08 00:20:19,Miami Grand Prix,2023-05-07 19:30:00
1683411019,762.0599,23.364286,1.312439,295.8103,297.12274,291.40686,4.125,0.0,1,45.0,0.0,0.0,26.0012,-80.2407,19036,22.0,1683539580,16.35,6.201282e-05,1,1.0059999,0.0,45.0,64.2,23.498493,0.020833334,762.33813,-0.041436523,25.450006,1,93.7,-5.4071264,-0.47082275,5.427586,-21.215137,2023-05-06 22:10:19,Miami Grand Prix,2023-05-07 19:30:00
1683434713,762.0599,23.364286,1.312439,295.8103,297.12274,291.40686,4.125,0.0,1,45.0,0.0,0.0,26.0012,-80.2407,19036,22.0,1683539580,16.550013,6.8941285e-05,1,0.205,0.0,39.0,64.8,22.432201,0.020833334,761.94604,-0.06275,25.249994,1,19.0,-5.6659203,-0.29782227,5.6737423,-21.215137,2023-05-07 04:45:13,Miami Grand Prix,2023-05-07 19:30:00
1683487506,762.0599,23.364286,1.4082642,295.22308,296.63135,291.054,4.0,0.0,1,21.0,0.0,0.0,26.0012,-80.2407,19036,22.0,1683539580,15.249994,5.975806e-05,1,0.004,0.0,21.0,60.2,20.297035,0.0,762.30164,-0.062465575,24.950006,1,0.4,-4.6044993,-0.5048657,4.632095,-21.215137,2023-05-07 19:25:06,Miami Grand Prix,2023-05-07 19:30:00
1683498021,762.0599,23.364286,1.4082642,295.22308,296.63135,291.054,4.0,0.0,1,21.0,0.0,0.0,26.0012,-80.2407,19036,22.0,1683539580,15.249994,5.975806e-05,1,0.004,0.0,21.0,60.2,20.297035,0.0,762.30164,-0.062465575,24.950006,1,0.4,-4.6044993,-0.5048657,4.632095,-21.215137,2023-05-07 22:20:21,Miami Grand Prix,2023-05-07 19:30:00
1683505219,762.0599,23.364286,1.4082642,295.22308,296.63135,291.054,4.0,0.0,1,21.0,0.0,0.0,26.0012,-80.2407,19036,22.0,1683539580,15.249994,5.975806e-05,1,0.004,0.0,21.0,60.2,20.297035,0.0,762.30164,-0.062465575,24.950006,1,0.4,-4.6044993,-0.5048657,4.632095,-21.215137,2023-05-08 00:20:19,Miami Grand Prix,2023-05-07 19:30:00
1683483905,762.0599,23.364286,0.8082886,296.62308,297.43137,291.554,5.0,0.0,1,21.0,0.0,0.0,26.0726,-80.1527,18732,23.0,1683539580,15.249994,5.975806e-05,1,0.004,0.0,21.0,60.2,20.297035,0.0,762.30164,-0.062465575,24.950006,1,0.4,-4.6044993,-0.5048657,4.632095,-21.109838,2023-05-07 18:25:05,Miami Grand Prix,2023-05-07 19:30:00
1683479109,762.1226,23.005,1.0582886,296.22308,297.28137,291.554,4.5,0.0,1,21.0,0.0,0.0,25.7932,-80.2906,19524,23.0,1683539580,15.85,6.275806e-05,1,0.018,0.0,21.0,60.4,21.244236,0.0,762.2176,-0.12246557,25.550013,1,1.8,-5.3044996,-0.44486573,5.3231215,-21.36699,2023-05-07 17:05:09,Miami Grand Prix,2023-05-07 19:30:00
1683401110,762.0599,23.364286,0.76242065,297.01447,297.52274,291.90686,4.75,0.0,1,45.0,0.0,3600.0,26.0726,-80.1527,18732,22.0,1683543180,16.35,6.201282e-05,1,1.0059999,0.0,45.0,64.2,23.498493,0.020833334,762.33813,-0.041436523,25.450006,1,93.7,-5.4071264,-0.47082275,5.427586,-9.3326435,2023-05-06 19:25:10,Miami Grand Prix,2023-05-07 19:30:00
1683519619,762.0599,23.364286,0.8082886,296.89252,297.43137,291.554,5.0,0.0,1,21.0,0.0,3600.0,26.0726,-80.1527,18732,22.0,1683543180,15.177179,7.243213e-05,1,0.009,0.0,15.0,59.2,21.0714,0.0,762.10077,-0.07469483,25.149988,1,0.9,-4.5097194,-0.02432373,4.509785,-9.3326435,2023-05-08 04:20:19,Miami Grand Prix,2023-05-07 19:30:00
1683505219,762.0599,23.364286,1.4082642,295.6925,296.63135,291.054,4.0,0.0,1,21.0,0.0,3600.0,26.0012,-80.2407,19036,21.0,1683543180,15.249994,5.975806e-05,1,0.004,0.0,21.0,60.2,20.297035,0.0,762.30164,-0.062465575,24.950006,1,0.4,-4.6044993,-0.5048657,4.632095,-9.434443,2023-05-08 00:20:19,Miami Grand Prix,2023-05-07 19:30:00
